int(self),self.no_transporter,self.disturbance_cycle,tdi,self.cycle,mean_cyc_to_deliver,mean(t_avgs),mean(self.residue),self.anticipation_increase,self.setup_file,self.item_file
72,12,100,100,1956,118.57,53.8022281027796,0.258771929824561,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
73,12,100,100,2151,102.83,55.1008051685587,0.265873015873016,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
74,12,100,100,2127,114.6,52.7896451591208,0.285714285714286,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
75,12,100,100,2198,112.62,56.6864107501975,0.386363636363636,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
76,12,100,100,1903,90.69,51.5375719732337,0.114035087719298,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
77,12,100,100,2017,117.38,56.5747486173957,0.354166666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
78,12,100,100,2203,101.68,51.6214539341378,0.329545454545454,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
79,12,100,100,2089,107.7,48.1066133470932,0.242063492063492,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
80,12,100,100,1898,94.62,49.3375496031746,0.245614035087719,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
81,12,100,100,2196,113.21,58.7485770697168,0.299242424242424,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
82,12,100,100,2204,117.23,56.3797200824774,0.363636363636364,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
83,12,100,100,2434,143.9,61.8306430905696,0.510416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
84,12,150,100,1950,88.19,61.0486111111111,0.038461538461539,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
85,12,150,100,1619,80.12,53.8701388888889,0.025,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
86,12,150,100,1758,87.46,58.4551346801347,0.037878787878788,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
87,12,150,100,1861,94.09,55.6324074074074,0.027777777777778,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
88,12,150,100,1988,104.57,68.3900252525253,0.064102564102564,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
89,12,150,100,1845,92.75,67.9898148148148,0.055555555555556,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
90,12,150,100,2134,96.84,67.5869755244755,0.065476190476191,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
91,12,150,100,2111,96.69,71.7420843045843,0.077380952380952,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
92,12,150,100,1771,86.24,57.0772727272727,0.037878787878788,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
93,12,150,100,2035,110.8,55.920405982906,0.102564102564103,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
94,12,150,100,1807,92.97,61.3090909090909,0.027777777777778,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
95,12,150,100,1908,95.16,70.094696969697,0.097222222222222,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
96,12,200,100,1725,88.9,71.9895833333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
97,12,200,100,1794,79.05,67.7306547619048,0.009259259259259,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
98,12,200,100,1727,84.97,67.6145833333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
99,12,200,100,1776,86.21,63.71875,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
100,12,200,100,1681,76.93,54.6383928571429,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
101,12,200,100,1754,88.32,65.9985119047619,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
102,12,200,100,1743,82.55,45.8333333333333,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
103,12,200,100,1765,86.98,61.1666666666667,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
104,12,200,100,1754,82.78,69.6235119047619,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
105,12,200,100,1987,99.09,83.7490079365079,0.027777777777778,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
106,12,200,100,1801,93.07,64.15625,0.018518518518519,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
107,12,200,100,1743,89.16,75.7485119047619,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
108,12,250,100,1494,69.26,54.3,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
109,12,250,100,1681,77.56,57.1111111111111,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
110,12,250,100,1662,82.11,67.5416666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
111,12,250,100,1675,77.03,53.0138888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
112,12,250,100,1769,78.39,58.25,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
113,12,250,100,1663,80.75,57.3472222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
114,12,250,100,1676,81.8,79.1944444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
115,12,250,100,1681,83.34,78.2777777777778,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
116,12,250,100,1708,77.57,70.4583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
117,12,250,100,1539,67.84,42.5916666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
118,12,250,100,1664,83.47,55.7083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
119,12,250,100,1741,84.74,74.4666666666667,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
120,12,300,100,1492,63.23,52.8958333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
121,12,300,100,1669,74.67,58.35,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
122,12,300,100,1717,83.38,73.9,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
123,12,300,100,1782,82.38,73.4666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
124,12,300,100,1649,68.73,64.4125,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
125,12,300,100,1738,72.12,72.9166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
126,12,300,100,1560,75.82,62.9416666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
127,12,300,100,1660,79.81,77.6166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
128,12,300,100,1702,72.02,62.7041666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
129,12,300,100,1492,65.11,61.7083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
130,12,300,100,1698,97.03,49.15,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
131,12,300,100,1587,76.48,50.1,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
132,12,20000,100,1429,62.68,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
133,12,20000,100,1439,61.01,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
134,12,20000,100,1525,63.3,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
135,12,20000,100,1484,61,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
136,12,20000,100,1508,62.84,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
137,12,20000,100,1459,63.05,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
138,12,20000,100,1563,63.23,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
139,12,20000,100,1513,63.43,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
140,12,20000,100,1458,63.78,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
141,12,20000,100,1509,61.77,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
142,12,20000,100,1515,63.48,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
143,12,20000,100,1545,66.94,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
144,12,100,250,5343,127.436,57.0316114471084,0.507861635220126,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
145,12,100,250,5457,123.388,53.0691361035873,0.498484848484849,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
146,12,100,250,5275,126.284,53.0246628536862,0.45440251572327,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
147,12,100,250,4964,110.72,47.5409919268793,0.353333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
148,12,100,250,5903,133.756,55.3607049937311,0.56497175141243,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
149,12,100,250,4974,108.724,56.1000760030244,0.381666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
150,12,100,250,5061,118.192,52.5251435146589,0.464052287581699,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
151,12,100,250,5061,120.544,54.6941326756795,0.426470588235294,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
152,12,100,250,4982,108.044,48.6205436803483,0.325,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
153,12,100,250,5097,120.128,52.0288086888848,0.465686274509804,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
154,12,100,250,5203,122.544,57.1203126206839,0.485576923076923,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
155,12,100,250,5825,138.136,58.574460350839,0.53448275862069,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
156,12,150,250,4690,101.892,66.0816221188348,0.112903225806452,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
157,12,150,250,4893,119.188,66.4427941319279,0.088541666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
158,12,150,250,4581,98.856,69.1129662961559,0.1,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
159,12,150,250,4523,104.544,63.3084447613902,0.113888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
160,12,150,250,4495,91.312,63.6928482952765,0.108333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
161,12,150,250,4452,96.528,57.5229276895944,0.080459770114943,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
162,12,150,250,4378,87.64,54.8836619159895,0.022988505747127,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
163,12,150,250,4992,110.764,63.2759345241774,0.146464646464646,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
164,12,150,250,4815,102.32,68.3760962111537,0.109375,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
165,12,150,250,4497,89.868,60.0396989132621,0.072222222222222,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
166,12,150,250,4350,95.864,61.4518891602225,0.063218390804598,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
167,12,150,250,4461,92.844,54.0990353037767,0.043103448275862,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
168,12,200,250,4017,79.936,56.7412280701754,0.016666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
169,12,200,250,4173,86.652,62.1416666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
170,12,200,250,4513,93.488,61.2635281385281,0.018939393939394,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
171,12,200,250,4505,101.936,72.6011904761905,0.075757575757576,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
172,12,200,250,4331,86.868,68.7634920634921,0.007936507936508,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
173,12,200,250,4360,88.712,72.6236111111111,0.007936507936508,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
174,12,200,250,4228,85.436,61.433552631579,0.011904761904762,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
175,12,200,250,4581,87.884,72.4760101010101,0.032608695652174,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
176,12,200,250,4180,79.596,54.5208333333333,0.007936507936508,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
177,12,200,250,4380,92.696,65.4494047619048,0.011363636363636,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
178,12,200,250,4370,91.712,72.6456349206349,0.01984126984127,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
179,12,200,250,4673,99.384,65.877407616538,0.047101449275362,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
180,12,250,250,3923,73.388,60.5888888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
181,12,250,250,4151,78.212,64.4895833333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
182,12,250,250,4347,92.148,65.3869485294118,0.009803921568627,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
183,12,250,250,4099,80.88,59.2034722222222,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
184,12,250,250,4103,83.08,65.546875,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
185,12,250,250,4160,78.024,56.8802083333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
186,12,250,250,4346,82.448,74.5294117647059,0.004901960784314,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
187,12,250,250,4011,70.996,46.7277777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
188,12,250,250,4099,81.408,58.7635416666667,0.005208333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
189,12,250,250,4858,122.536,73.2660539215686,0.184210526315789,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
190,12,250,250,4158,77.636,57.7760416666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
191,12,250,250,4378,89.168,77.2352941176471,0.004901960784314,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
192,12,300,250,4068,78.308,70.6463675213675,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
193,12,300,250,4137,83.248,76.7307692307692,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
194,12,300,250,4049,76.904,72.1602564102564,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
195,12,300,250,3870,71.248,60.7847222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
196,12,300,250,4081,80.016,80.8269230769231,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
197,12,300,250,4121,76.04,69.2628205128205,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
198,12,300,250,4125,75.616,66.3974358974359,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
199,12,300,250,4223,80.652,70.1817765567765,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
200,12,300,250,4021,78.692,67.2115384615385,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
201,12,300,250,4198,87.548,67.5128205128205,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
202,12,300,250,4081,85.64,69.7307692307692,0.006410256410256,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
203,12,300,250,3929,75.344,65.0876068376069,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
204,12,20000,250,3501,62.652,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
205,12,20000,250,3506,62.04,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
206,12,20000,250,3660,65.108,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
207,12,20000,250,3519,63.796,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
208,12,20000,250,3677,64.468,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
209,12,20000,250,3572,64.092,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
210,12,20000,250,3523,62.7,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
211,12,20000,250,3759,67.016,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
212,12,20000,250,3659,63.036,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
213,12,20000,250,3494,61.48,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
214,12,20000,250,3591,65.648,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
215,12,20000,250,3687,65.796,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
