int(self),self.no_transporter,self.disturbance_cycle,tdi,self.cycle,mean_cyc_to_deliver,mean(t_avgs),mean(self.residue),self.anticipation_increase,self.setup_file,self.item_file
267,12,300,50,614,50.68,31.5833333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
268,12,300,50,679,55.66,54.2083333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
269,12,300,50,584,46.88,23.1666666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
270,12,300,50,781,73.7,102.708333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
271,12,300,50,736,51.62,53.5416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
272,12,300,50,731,45.76,44.6666666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
273,12,300,50,694,51.3,42.5416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
274,12,300,50,728,55.08,56.375,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
275,12,300,50,784,63.72,76.75,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
276,12,20000,50,673,48.52,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
277,12,20000,50,620,46.08,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
278,12,20000,50,600,44.56,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
279,12,20000,50,642,49.72,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
280,12,20000,50,665,48.14,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
281,12,20000,50,657,47.36,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
282,12,20000,50,561,46.16,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
283,12,20000,50,680,46.62,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
284,12,20000,50,548,44.92,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
285,12,20000,50,578,49.48,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
286,12,20000,50,703,48.7,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
287,12,20000,50,589,51.22,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
288,12,100,100,2333,132.15,56.7146756021756,0.536231884057971,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
289,12,100,100,2005,114.29,51.6273943648944,0.433333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
290,12,100,100,1965,122.52,47.0419934640523,0.241228070175439,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
291,12,100,100,1375,64.8,36.7939005439005,0.064102564102564,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
292,12,100,100,1495,88.24,46.3963707588708,0.25,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
293,12,100,100,1856,109.33,62.1960359085359,0.388888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
294,12,100,100,1395,81.99,44.2353923853924,0.125,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
295,12,100,100,2381,150.13,59.8036240992123,0.534722222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
296,12,100,100,1978,128.71,54.5429894179894,0.552631578947368,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
297,12,100,100,1479,81.83,42.5409682909683,0.172619047619048,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
298,12,100,100,2296,159.51,59.7653198653199,0.539855072463768,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
299,12,100,100,1978,117.21,51.0732725607726,0.416666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
300,12,150,100,1326,74.48,51.2232142857143,0.125,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
301,12,150,100,1899,115.32,65.9340037277537,0.208333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
302,12,150,100,1582,79.46,61.0194444444445,0.058333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
303,12,150,100,1542,75.98,52.1806547619048,0.133333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
304,12,150,100,1433,70.33,57.0509259259259,0.046296296296296,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
305,12,150,100,1474,76.49,53.2149470899471,0.12037037037037,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
306,12,150,100,1672,102.27,70.3237794612795,0.174242424242424,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
307,12,150,100,1447,80.66,60.1985780423281,0.074074074074074,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
308,12,150,100,1318,62.42,40.0188492063492,0.052083333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
309,12,150,100,1529,71.36,36.8346560846561,0.15,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
310,12,150,100,1329,59.9,42.7261904761905,0.052083333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
311,12,150,100,1322,73.73,50.8551587301587,0.208333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
312,12,200,100,1179,55.25,48.4166666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
313,12,200,100,1285,57.35,58.5777777777778,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
314,12,200,100,1352,68.41,51.5555555555556,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
315,12,200,100,1521,69.72,59.3988095238095,0.047619047619048,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
316,12,200,100,1312,53.54,43.8472222222222,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
317,12,200,100,1407,68.79,60.2222222222222,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
318,12,200,100,1252,52.38,38.2722222222222,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
319,12,200,100,1319,65.93,63.9138888888889,0.027777777777778,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
320,12,200,100,1361,65.33,68.1305555555556,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
321,12,200,100,1296,56.61,54.9805555555556,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
322,12,200,100,1411,72.02,57.7416666666667,0.071428571428572,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
323,12,200,100,1335,60.63,57.5680555555556,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
324,12,250,100,1405,59.64,55.8458333333333,0.016666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
325,12,250,100,1367,68.48,78.15,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
326,12,250,100,1336,62.39,60.6,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
327,12,250,100,1321,64.87,49.9333333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
328,12,250,100,1369,63.77,48.5333333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
329,12,250,100,1345,65.04,69.8125,0.016666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
330,12,250,100,1221,54.85,41.1041666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
331,12,250,100,1120,52.36,41.1875,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
332,12,250,100,1205,52.86,46.8333333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
333,12,250,100,1510,70.65,70.6583333333333,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
334,12,250,100,1296,53.51,44.2166666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
335,12,250,100,1431,72.24,75.1666666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
336,12,300,100,1551,57.16,57.9458333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
337,12,300,100,1380,64.99,76.1319444444444,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
338,12,300,100,1298,53.84,35.0833333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
339,12,300,100,1168,49.62,30.8888888888889,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
340,12,300,100,1379,57.1,62.8541666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
341,12,300,100,1209,50.1,53.8888888888889,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
342,12,300,100,1302,60.7,53.0208333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
343,12,300,100,1195,53.91,44.0833333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
344,12,300,100,1187,52.28,31.3888888888889,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
345,12,300,100,1378,56.4,47.6458333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
346,12,300,100,1436,61.76,60.0347222222222,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
347,12,300,100,1249,58.33,63.5,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
348,12,20000,100,1136,47,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
349,12,20000,100,1043,45.96,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
350,12,20000,100,1124,46.53,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
351,12,20000,100,1253,52.41,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
352,12,20000,100,1172,48.09,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
353,12,20000,100,1219,47.87,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
354,12,20000,100,1258,51.61,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
355,12,20000,100,1110,47.85,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
356,12,20000,100,1184,47.5,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
357,12,20000,100,1161,47.68,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
358,12,20000,100,1119,47.19,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
359,12,20000,100,1165,47.96,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
360,12,100,250,4019,102.464,45.9750008661168,0.41875,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
361,12,100,250,3672,90.908,48.1722954131133,0.25,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
362,12,100,250,4111,106.196,51.3796016337324,0.388211382113821,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
363,12,100,250,4122,106.704,51.9067464681742,0.392276422764228,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
364,12,100,250,4362,114.48,48.7448903843884,0.458333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
365,12,100,250,4263,123.284,54.5836632696008,0.410852713178295,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
366,12,100,250,4301,103.16,49.1745364087066,0.416666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
367,12,100,250,6274,194.948,54.5810701954044,0.751322751322751,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
368,12,100,250,4058,111.58,48.482252035483,0.404166666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
369,12,100,250,3880,104.784,50.302498403576,0.329059829059829,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
370,12,100,250,3906,91.364,46.0059455529017,0.314102564102564,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
371,12,100,250,3902,100.86,49.9603543499511,0.292735042735043,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
372,12,150,250,3700,79.976,50.5184751239099,0.097222222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
373,12,150,250,3378,74.292,51.1169169767854,0.060606060606061,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
374,12,150,250,3271,68.324,52.9001425131456,0.055555555555556,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
375,12,150,250,3880,85.84,56.5718928001823,0.185897435897436,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
376,12,150,250,3739,77.084,54.2929155687308,0.096666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
377,12,150,250,3758,79.324,64.0201432022084,0.103333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
378,12,150,250,3815,86.904,63.3544842838321,0.083333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
379,12,150,250,3423,74.176,55.289200036075,0.087121212121212,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
380,12,150,250,3670,85.328,50.9398031183904,0.1875,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
381,12,150,250,3725,83.956,63.3715773018405,0.173611111111111,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
382,12,150,250,3817,84.412,61.6451933889498,0.15,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
383,12,150,250,3893,82.42,54.860358240793,0.163461538461538,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
384,12,200,250,3151,61.948,52.3059523809524,0.011111111111111,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
385,12,200,250,3201,68.192,58.4235042735043,0.015625,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
386,12,200,250,3409,65.348,54.7072916666667,0.029411764705882,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
387,12,200,250,3494,71.516,61.0076388888889,0.034313725490196,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
388,12,200,250,3203,59.072,44.1642551892552,0.046875,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
389,12,200,250,3194,61.096,51.9492063492064,0.010416666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
390,12,200,250,3167,61.896,50.1821428571429,0.022222222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
391,12,200,250,3382,68.516,58.5615804334554,0.072916666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
392,12,200,250,3320,71.088,64.9576388888889,0.052083333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
393,12,200,250,3382,69.536,56.9498511904762,0.026041666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
394,12,200,250,3298,71.676,54.4878472222222,0.026041666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
395,12,200,250,3160,65.2,52.1710317460318,0.022222222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
396,12,250,250,3418,71.444,65.3397435897436,0.012820512820513,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
397,12,250,250,3351,65.284,62.5534188034188,0.006410256410256,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
398,12,250,250,3153,62.972,56.2045454545455,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
399,12,250,250,3407,67.528,61.9756701631702,0.038461538461539,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
400,12,250,250,3141,64.464,72.9457070707071,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
401,12,250,250,3126,62.228,71.1338383838384,0.006944444444444,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
402,12,250,250,3540,78.372,69.2830942205942,0.083333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
403,12,250,250,3044,59.908,52.9160353535354,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
404,12,250,250,2971,55.548,52.6159090909091,0.015151515151515,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
405,12,250,250,3009,61.14,46.8888888888889,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
406,12,250,250,4685,143.468,76.6978441697192,0.217592592592593,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
407,12,250,250,3122,57.812,47.6666666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
408,12,300,250,3458,80.496,99.7681818181818,0.015151515151515,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
409,12,300,250,3157,63.636,57.125,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
410,12,300,250,3032,56.2,50.7583333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
411,12,300,250,3164,60.148,64.562962962963,0.025,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
412,12,300,250,2965,59.52,60.9351851851852,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
413,12,300,250,3147,60.704,67.4861111111111,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
414,12,300,250,2965,58.156,46.1481481481482,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
415,12,300,250,3090,55.456,52.0796296296296,0.008333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
416,12,300,250,3050,54.536,50.7277777777778,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
417,12,300,250,3818,93.192,72.0588383838384,0.173611111111111,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
418,12,300,250,2927,52.828,41.962962962963,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
419,12,300,250,3246,72.732,84.4416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
420,12,20000,250,2940,47.256,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
421,12,20000,250,2793,49.936,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
422,12,20000,250,2719,47,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
423,12,20000,250,2852,47.944,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
424,12,20000,250,2922,48.52,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
425,12,20000,250,2865,49.092,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
426,12,20000,250,2959,52.72,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
427,12,20000,250,2882,47.416,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
428,12,20000,250,2828,47.624,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
429,12,20000,250,2858,47.528,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
430,12,20000,250,2767,48.168,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
431,12,20000,250,2994,49.712,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
